vehicle_id,station_id,vehicle_type,status,rides_since_last_treated,last_treated_date
V014194,758,electric_bicycle,available,3,2025-03-16
V014195,758,bicycle,available,5,2025-03-11
V014196,758,bicycle,available,3,2025-03-05
V014197,758,scooter,available,2,2025-02-04
V014198,758,bicycle,available,6,2025-03-01
V014199,758,bicycle,degraded,8,2025-01-23
V014200,758,scooter,degraded,9,2025-01-18
V014201,758,scooter,available,4,2025-01-06
V014202,759,scooter,available,4,2025-03-06
V014203,759,electric_bicycle,available,5,2025-01-15
V014204,759,electric_bicycle,degraded,10,2025-01-23
V014205,759,scooter,available,1,2025-01-23
V014206,759,scooter,available,6,2025-03-29
V014207,759,electric_bicycle,available,1,2025-03-05
V014208,759,bicycle,available,7,2025-02-04
V014209,759,scooter,available,1,2025-02-15
V014210,759,bicycle,available,8,2025-01-26
V014211,759,scooter,available,1,2025-03-28
V014212,759,bicycle,available,1,2025-04-01
V014213,759,bicycle,available,6,2025-03-24
V014214,759,electric_bicycle,available,3,2025-02-14
V014215,759,scooter,degraded,9,2025-03-24
V014216,759,bicycle,available,2,2025-02-27
V014217,759,electric_bicycle,available,10,2025-03-23
V014218,759,electric_bicycle,degraded,9,2025-01-20
V014219,759,bicycle,available,3,2025-01-31
V014220,759,scooter,available,1,2025-03-25
V014221,760,bicycle,available,5,2025-03-31
V014222,760,bicycle,available,5,2025-02-04
V014223,760,scooter,available,5,2025-03-30
V014224,760,electric_bicycle,degraded,9,2025-03-16
V014225,760,electric_bicycle,degraded,2,2025-03-05
V014226,760,bicycle,available,8,2025-02-24
V014227,760,bicycle,available,3,2025-01-01
V014228,760,electric_bicycle,available,3,2025-02-20
V014229,760,bicycle,available,6,2025-01-30
V014230,760,electric_bicycle,degraded,3,2025-02-08
V014231,760,electric_bicycle,available,5,2025-03-02
V014232,760,scooter,available,9,2025-01-25
V014233,760,electric_bicycle,degraded,7,2025-01-24
V014234,760,bicycle,degraded,3,2025-02-12
V014235,760,electric_bicycle,available,2,2025-02-12
V014236,760,bicycle,available,6,2025-03-05
V014237,760,scooter,available,1,2025-01-15
V014238,760,scooter,available,3,2025-01-30
V014239,760,electric_bicycle,available,9,2025-01-28
V014240,760,electric_bicycle,available,4,2025-02-10
V014241,760,bicycle,available,7,2025-02-11
V014242,761,electric_bicycle,available,9,2025-01-12
V014243,761,scooter,available,6,2025-02-02
V014244,761,bicycle,available,1,2025-02-23
V014245,761,bicycle,available,10,2025-03-18
V014246,761,bicycle,available,8,2025-01-29
V014247,761,bicycle,available,4,2025-03-21
V014248,761,bicycle,degraded,7,2025-04-01
V014249,762,electric_bicycle,available,0,2025-02-07
V014250,762,bicycle,available,5,2025-02-02
V014251,762,bicycle,available,4,2025-01-30
V014252,762,electric_bicycle,degraded,8,2025-03-20
V014253,762,electric_bicycle,degraded,7,2025-02-21
V014254,762,scooter,available,3,2025-01-08
V014255,762,electric_bicycle,available,3,2025-01-15
V014256,762,scooter,available,2,2025-03-12
V014257,762,bicycle,available,3,2025-02-14
V014258,762,electric_bicycle,available,3,2025-02-14
V014259,762,scooter,degraded,7,2025-01-07
V014260,762,electric_bicycle,available,10,2025-03-16
V014261,763,scooter,available,10,2025-01-04
V014262,763,scooter,available,2,2025-03-02
V014263,763,electric_bicycle,available,1,2025-01-19
V014264,763,scooter,available,1,2025-01-31
V014265,763,electric_bicycle,available,7,2025-02-12
V014266,763,bicycle,available,0,2025-01-27
V014267,763,bicycle,available,6,2025-02-11
V014268,763,bicycle,available,6,2025-01-15
V014269,763,bicycle,available,8,2025-01-01
V014270,764,scooter,available,5,2025-01-15
V014271,764,scooter,available,10,2025-01-01
V014272,764,electric_bicycle,available,0,2025-02-27
V014273,764,bicycle,available,2,2025-01-12
V014274,764,bicycle,degraded,7,2025-03-02
V014275,764,scooter,available,6,2025-03-12
V014276,764,bicycle,available,10,2025-03-22
V014277,764,scooter,available,0,2025-01-16
V014278,765,bicycle,available,5,2025-02-04
V014279,765,scooter,degraded,7,2025-01-20
V014280,765,scooter,available,5,2025-01-06
V014281,765,scooter,available,2,2025-03-06
V014282,765,scooter,degraded,0,2025-04-01
V014283,765,scooter,available,5,2025-03-23
V014284,765,bicycle,degraded,9,2025-03-18
V014285,765,bicycle,available,6,2025-02-01
V014286,765,electric_bicycle,available,3,2025-02-11
V014287,765,bicycle,available,9,2025-02-20
V014288,766,electric_bicycle,available,2,2025-02-24
V014289,766,electric_bicycle,available,1,2025-03-29
V014290,766,electric_bicycle,available,5,2025-02-28
V014291,766,electric_bicycle,available,4,2025-01-02
V014292,766,bicycle,available,3,2025-02-09
V014293,766,electric_bicycle,available,4,2025-01-22
V014294,766,scooter,available,9,2025-03-08
V014295,766,bicycle,available,4,2025-03-05
V014296,766,electric_bicycle,available,6,2025-01-17
V014297,766,electric_bicycle,available,2,2025-02-03
V014298,766,scooter,available,7,2025-02-25
V014299,766,electric_bicycle,available,1,2025-03-05
V014300,766,scooter,available,6,2025-01-12
V014301,766,bicycle,available,9,2025-03-17
V014302,766,electric_bicycle,available,3,2025-03-29
V014303,766,electric_bicycle,available,0,2025-02-06
V014304,766,scooter,available,2,2025-03-31
V014305,766,scooter,available,10,2025-03-03
V014306,766,bicycle,available,1,2025-02-10
V014307,766,bicycle,available,1,2025-02-26
V014308,766,bicycle,available,2,2025-03-05
V014309,767,scooter,available,1,2025-03-15
V014310,767,bicycle,available,3,2025-03-25
V014311,767,scooter,available,1,2025-02-15
V014312,767,scooter,available,10,2025-02-12
V014313,767,scooter,available,1,2025-02-23
V014314,767,electric_bicycle,available,2,2025-03-08
V014315,767,bicycle,available,6,2025-02-14
V014316,767,electric_bicycle,available,3,2025-01-15
V014317,767,scooter,available,4,2025-03-09
V014318,767,bicycle,available,9,2025-02-24
V014319,767,scooter,available,3,2025-02-13
V014320,767,bicycle,available,7,2025-01-26
V014321,767,scooter,available,0,2025-02-06
V014322,767,electric_bicycle,available,0,2025-02-05
V014323,767,bicycle,available,0,2025-01-02
V014324,767,bicycle,degraded,8,2025-03-22
V014325,767,scooter,available,9,2025-01-20
V014326,767,bicycle,available,4,2025-03-06
V014327,767,electric_bicycle,available,0,2025-01-22
V014328,767,bicycle,available,10,2025-01-05
V014329,767,electric_bicycle,available,4,2025-02-14
V014330,767,electric_bicycle,available,6,2025-02-10
V014331,767,bicycle,available,5,2025-03-21
V014332,767,scooter,available,9,2025-03-06
V014333,767,scooter,degraded,8,2025-03-09
V014334,767,scooter,available,4,2025-01-19
V014335,767,scooter,available,3,2025-01-21
V014336,767,bicycle,available,5,2025-02-24
V014337,767,bicycle,degraded,8,2025-02-14
V014338,768,scooter,available,9,2025-01-01
V014339,768,bicycle,degraded,9,2025-03-12
V014340,768,electric_bicycle,available,10,2025-01-08
V014341,768,scooter,available,6,2025-02-27
V014342,768,scooter,available,5,2025-03-26
V014343,768,electric_bicycle,available,6,2025-01-19
V014344,768,bicycle,available,3,2025-03-24
V014345,768,bicycle,available,8,2025-03-03
V014346,768,scooter,available,10,2025-03-08
V014347,768,bicycle,available,5,2025-02-11
V014348,768,bicycle,available,3,2025-01-14
V014349,768,electric_bicycle,available,9,2025-01-13
V014350,768,bicycle,degraded,8,2025-02-25
V014351,768,scooter,available,7,2025-01-08
V014352,768,scooter,available,4,2025-01-06
V014353,768,scooter,available,6,2025-02-25
V014354,768,electric_bicycle,degraded,9,2025-02-05
V014355,768,scooter,available,5,2025-01-11
V014356,768,bicycle,degraded,10,2025-01-19
V014357,768,electric_bicycle,available,9,2025-02-23
V014358,768,electric_bicycle,available,2,2025-02-27
V014359,768,electric_bicycle,degraded,9,2025-03-13
V014360,768,bicycle,available,4,2025-03-25
V014361,768,scooter,available,7,2025-01-06
V014362,768,bicycle,available,2,2025-03-12
V014363,768,electric_bicycle,available,5,2025-03-18
V014364,768,bicycle,available,6,2025-01-09
V014365,769,electric_bicycle,available,3,2025-02-17
V014366,769,electric_bicycle,available,9,2025-02-04
V014367,769,scooter,available,5,2025-01-12
V014368,769,scooter,degraded,10,2025-03-04
V014369,769,electric_bicycle,available,4,2025-02-26
V014370,769,bicycle,available,5,2025-01-26
V014371,769,bicycle,degraded,1,2025-01-11
V014372,769,bicycle,degraded,10,2025-01-17
V014373,769,scooter,available,10,2025-03-01
V014374,769,electric_bicycle,available,1,2025-02-07
V014375,769,electric_bicycle,available,6,2025-02-01
V014376,769,bicycle,available,1,2025-03-30
V014377,769,electric_bicycle,available,10,2025-01-07
V014378,769,bicycle,degraded,2,2025-01-26
V014379,769,bicycle,available,5,2025-03-16
V014380,769,electric_bicycle,degraded,10,2025-01-28
V014381,769,bicycle,available,4,2025-03-16
V014382,769,bicycle,available,2,2025-02-13
V014383,769,electric_bicycle,available,4,2025-02-15
V014384,769,scooter,available,5,2025-01-04
V014385,769,electric_bicycle,available,5,2025-01-26
V014386,769,bicycle,available,5,2025-01-16
V014387,769,bicycle,available,3,2025-01-25
V014388,769,electric_bicycle,available,1,2025-01-16
V014389,769,electric_bicycle,available,6,2025-02-02
V014390,770,bicycle,available,8,2025-01-16
V014391,770,bicycle,available,2,2025-01-28
V014392,770,electric_bicycle,available,8,2025-03-12
V014393,770,scooter,available,9,2025-02-10
V014394,770,electric_bicycle,available,5,2025-01-21
V014395,770,scooter,available,5,2025-02-22
V014396,770,electric_bicycle,available,5,2025-03-15
V014397,770,electric_bicycle,available,10,2025-03-17
V014398,770,scooter,available,2,2025-01-26
V014399,770,scooter,available,0,2025-01-16
V014400,770,electric_bicycle,available,7,2025-02-10
V014401,770,scooter,degraded,9,2025-02-17
V014402,770,scooter,available,8,2025-03-21
V014403,770,bicycle,available,6,2025-03-06
V014404,771,electric_bicycle,available,9,2025-01-10
V014405,771,scooter,available,9,2025-03-13
V014406,771,bicycle,available,3,2025-01-12
V014407,771,scooter,available,8,2025-02-01
V014408,771,scooter,available,2,2025-02-04
V014409,771,scooter,available,1,2025-04-01
V014410,771,scooter,available,7,2025-02-07
V014411,771,electric_bicycle,available,1,2025-01-12
V014412,771,bicycle,available,2,2025-03-24
V014413,771,bicycle,available,6,2025-03-17
V014414,771,electric_bicycle,available,3,2025-03-20
V014415,771,bicycle,available,5,2025-01-15
V014416,771,scooter,available,4,2025-03-13
V014417,771,bicycle,available,3,2025-02-16
V014418,771,bicycle,available,2,2025-03-13
V014419,771,scooter,available,4,2025-01-13
V014420,771,bicycle,available,10,2025-02-15
V014421,771,scooter,available,0,2025-02-22
V014422,772,electric_bicycle,available,0,2025-01-09
V014423,772,electric_bicycle,available,7,2025-02-22
V014424,772,bicycle,available,2,2025-03-08
V014425,772,bicycle,available,3,2025-01-28
V014426,772,electric_bicycle,available,1,2025-02-27
V014427,772,electric_bicycle,available,0,2025-02-08
V014428,772,electric_bicycle,available,4,2025-03-11
V014429,772,electric_bicycle,available,6,2025-03-02
V014430,772,electric_bicycle,available,4,2025-02-05
V014431,772,electric_bicycle,available,0,2025-02-02
V014432,772,bicycle,available,4,2025-01-15
V014433,772,scooter,available,9,2025-03-05
V014434,772,scooter,available,3,2025-02-06
V014435,772,electric_bicycle,available,5,2025-02-23
V014436,772,bicycle,available,0,2025-02-14
V014437,772,scooter,degraded,9,2025-03-11
V014438,772,bicycle,available,5,2025-03-06
V014439,772,bicycle,available,1,2025-04-01
V014440,772,electric_bicycle,degraded,8,2025-02-05
V014441,772,bicycle,available,5,2025-02-06
V014442,772,electric_bicycle,available,0,2025-02-21
V014443,772,scooter,available,8,2025-01-01
V014444,772,bicycle,available,7,2025-01-11
V014445,772,electric_bicycle,available,6,2025-01-14
V014446,772,bicycle,degraded,6,2025-02-09
V014447,773,bicycle,available,3,2025-02-28
V014448,773,scooter,available,4,2025-01-16
V014449,773,electric_bicycle,available,0,2025-02-17
V014450,773,scooter,available,1,2025-02-22
V014451,773,electric_bicycle,available,2,2025-02-08
V014452,773,scooter,degraded,9,2025-01-07
V014453,773,electric_bicycle,available,5,2025-02-16
V014454,773,scooter,available,3,2025-03-28
V014455,773,electric_bicycle,available,3,2025-02-19
V014456,773,scooter,available,6,2025-02-09
V014457,773,electric_bicycle,available,6,2025-03-16
V014458,773,electric_bicycle,available,2,2025-02-14
V014459,773,electric_bicycle,available,9,2025-02-23
V014460,773,electric_bicycle,available,1,2025-01-20
V014461,773,electric_bicycle,available,3,2025-03-27
V014462,773,bicycle,degraded,7,2025-03-08
V014463,773,scooter,available,5,2025-03-16
V014464,773,scooter,available,2,2025-03-24
V014465,773,scooter,available,3,2025-01-30
V014466,773,bicycle,available,3,2025-03-11
V014467,773,bicycle,available,6,2025-02-11
V014468,773,scooter,available,4,2025-03-11
V014469,773,bicycle,available,4,2025-01-16
V014470,773,electric_bicycle,available,4,2025-01-29
V014471,773,bicycle,available,7,2025-01-27
V014472,773,bicycle,available,7,2025-01-23
V014473,773,scooter,available,1,2025-03-09
V014474,773,electric_bicycle,available,2,2025-02-18
V014475,773,electric_bicycle,available,5,2025-02-19
V014476,773,scooter,available,7,2025-01-18
V014477,773,scooter,available,9,2025-03-29
V014478,773,electric_bicycle,available,0,2025-01-29
V014479,773,bicycle,degraded,7,2025-03-30
V014480,773,electric_bicycle,available,9,2025-02-14
V014481,773,electric_bicycle,available,10,2025-01-08
V014482,773,bicycle,available,2,2025-03-21
V014483,774,scooter,available,1,2025-01-19
V014484,774,scooter,available,6,2025-02-12
V014485,774,scooter,degraded,8,2025-03-23
V014486,774,electric_bicycle,available,4,2025-02-23
V014487,774,electric_bicycle,available,4,2025-01-04
V014488,774,electric_bicycle,degraded,7,2025-01-20
V014489,774,scooter,degraded,10,2025-02-16
V014490,774,scooter,available,6,2025-03-01
V014491,774,electric_bicycle,available,5,2025-01-30
V014492,774,electric_bicycle,available,0,2025-02-10
V014493,774,scooter,degraded,9,2025-03-12
V014494,774,electric_bicycle,available,9,2025-02-21
V014495,774,bicycle,available,0,2025-02-06
V014496,774,electric_bicycle,available,3,2025-01-27
V014497,774,scooter,degraded,8,2025-02-03
V014498,774,scooter,degraded,9,2025-03-07
V014499,774,bicycle,degraded,10,2025-01-29
V014500,774,bicycle,available,0,2025-01-08
V014501,774,scooter,degraded,7,2025-03-02
V014502,774,scooter,available,4,2025-01-12
V014503,774,bicycle,available,4,2025-01-13
V014504,774,scooter,degraded,9,2025-01-30
V014505,774,scooter,available,6,2025-01-01
V014506,774,bicycle,available,6,2025-01-17
V014507,774,scooter,available,1,2025-03-17
V014508,774,scooter,available,4,2025-03-01
V014509,774,scooter,available,0,2025-01-19
V014510,774,bicycle,available,5,2025-02-01
V014511,774,electric_bicycle,available,2,2025-01-03
V014512,774,scooter,degraded,8,2025-02-27
V014513,774,electric_bicycle,available,5,2025-03-09
V014514,775,bicycle,available,8,2025-02-12
V014515,775,electric_bicycle,degraded,10,2025-02-10
V014516,775,electric_bicycle,available,5,2025-01-03
V014517,775,scooter,degraded,7,2025-02-10
V014518,775,bicycle,available,9,2025-02-25
V014519,775,bicycle,available,2,2025-02-20
V014520,775,bicycle,degraded,9,2025-01-20
V014521,775,bicycle,available,4,2025-01-26
V014522,775,electric_bicycle,available,9,2025-02-01
V014523,775,scooter,available,9,2025-02-08
V014524,775,scooter,available,5,2025-01-23
V014525,775,scooter,degraded,10,2025-02-10
V014526,775,electric_bicycle,available,5,2025-02-18
V014527,775,scooter,available,7,2025-01-08
V014528,775,scooter,available,6,2025-02-23
V014529,775,scooter,available,10,2025-01-01
V014530,775,bicycle,available,0,2025-03-25
V014531,775,electric_bicycle,available,0,2025-03-09
V014532,775,bicycle,available,1,2025-01-20
V014533,775,bicycle,available,0,2025-01-06
V014534,775,bicycle,degraded,9,2025-01-02
V014535,775,electric_bicycle,degraded,7,2025-03-22
V014536,775,electric_bicycle,available,3,2025-01-26
V014537,775,bicycle,available,4,2025-02-08
V014538,775,electric_bicycle,available,1,2025-02-01
V014539,775,scooter,available,9,2025-03-04
V014540,776,scooter,available,1,2025-01-21
V014541,776,bicycle,available,2,2025-02-14
V014542,776,bicycle,degraded,0,2025-02-13
V014543,776,bicycle,available,4,2025-02-14
V014544,776,bicycle,available,6,2025-01-28
V014545,776,bicycle,available,6,2025-01-28
V014546,776,scooter,available,10,2025-02-04
V014547,776,bicycle,available,1,2025-03-08
V014548,776,bicycle,available,0,2025-02-16
V014549,776,electric_bicycle,available,3,2025-03-04
V014550,776,scooter,available,7,2025-02-20
V014551,776,electric_bicycle,degraded,8,2025-02-27
V014552,776,bicycle,available,4,2025-02-25
V014553,776,scooter,available,1,2025-02-17
V014554,776,electric_bicycle,available,6,2025-03-13
V014555,776,electric_bicycle,available,3,2025-02-12
V014556,776,scooter,available,7,2025-01-29
V014557,776,electric_bicycle,degraded,7,2025-04-01
V014558,776,scooter,available,9,2025-01-02
V014559,776,electric_bicycle,available,3,2025-01-09
V014560,776,scooter,available,1,2025-03-02
V014561,776,scooter,available,0,2025-01-18
V014562,777,electric_bicycle,degraded,8,2025-02-15
V014563,777,electric_bicycle,degraded,7,2025-01-31
V014564,777,scooter,available,1,2025-02-18
V014565,777,electric_bicycle,available,6,2025-03-12
V014566,777,scooter,available,2,2025-01-12
V014567,777,bicycle,available,10,2025-02-13
V014568,777,bicycle,available,1,2025-03-09
V014569,777,bicycle,available,6,2025-03-26
V014570,777,electric_bicycle,available,9,2025-01-11
V014571,777,electric_bicycle,available,5,2025-03-18
V014572,777,bicycle,available,5,2025-01-28
V014573,777,electric_bicycle,available,3,2025-02-13
V014574,777,bicycle,available,6,2025-03-12
V014575,777,electric_bicycle,available,5,2025-03-04
V014576,777,scooter,available,0,2025-03-12
V014577,777,bicycle,available,10,2025-03-11
V014578,777,scooter,degraded,7,2025-01-16
V014579,777,bicycle,available,2,2025-01-25
V014580,777,bicycle,available,2,2025-02-28
V014581,777,scooter,available,9,2025-03-27
V014582,778,scooter,available,7,2025-01-04
V014583,778,bicycle,available,2,2025-02-16
V014584,778,scooter,degraded,9,2025-03-16
V014585,778,scooter,available,10,2025-01-07
V014586,778,electric_bicycle,available,8,2025-01-31
V014587,778,bicycle,available,1,2025-02-27
V014588,778,scooter,degraded,2,2025-03-08
V014589,778,electric_bicycle,available,9,2025-01-16
V014590,778,bicycle,available,2,2025-01-14
V014591,778,scooter,available,6,2025-03-25
V014592,778,electric_bicycle,available,1,2025-02-24
V014593,778,electric_bicycle,available,0,2025-03-25
V014594,778,bicycle,available,0,2025-02-26
V014595,778,bicycle,available,6,2025-01-17
V014596,778,scooter,degraded,5,2025-02-12
V014597,778,scooter,available,4,2025-03-24
V014598,778,bicycle,degraded,9,2025-01-01
V014599,778,scooter,available,5,2025-02-04
V014600,778,bicycle,degraded,7,2025-02-27
V014601,778,bicycle,degraded,10,2025-02-20
V014602,778,scooter,available,0,2025-01-11
V014603,778,electric_bicycle,degraded,3,2025-02-23
V014604,778,electric_bicycle,available,6,2025-03-12
V014605,779,bicycle,available,6,2025-01-03
V014606,779,scooter,available,5,2025-03-08
V014607,779,bicycle,available,5,2025-01-28
V014608,779,scooter,available,8,2025-03-18
V014609,779,scooter,available,5,2025-02-08
V014610,779,scooter,available,0,2025-01-19
V014611,779,electric_bicycle,available,6,2025-01-22
V014612,779,electric_bicycle,available,10,2025-03-17
V014613,779,bicycle,available,10,2025-02-17
V014614,779,bicycle,available,9,2025-01-07
V014615,779,scooter,available,4,2025-03-03
V014616,779,electric_bicycle,available,1,2025-01-24
V014617,779,electric_bicycle,available,4,2025-02-24
V014618,780,scooter,available,5,2025-03-23
V014619,780,scooter,available,10,2025-01-15
V014620,780,electric_bicycle,available,9,2025-03-10
V014621,780,scooter,degraded,7,2025-01-02
V014622,780,scooter,available,0,2025-03-27
V014623,780,electric_bicycle,available,1,2025-02-28
V014624,780,scooter,available,5,2025-03-04
V014625,781,electric_bicycle,available,1,2025-03-12
V014626,781,scooter,available,1,2025-03-21
V014627,781,electric_bicycle,available,7,2025-02-27
V014628,781,scooter,degraded,7,2025-02-18
V014629,781,electric_bicycle,available,5,2025-02-25
V014630,781,bicycle,available,1,2025-03-11
V014631,781,electric_bicycle,available,4,2025-01-21
V014632,781,scooter,available,9,2025-01-04
V014633,781,scooter,available,6,2025-02-21
V014634,782,bicycle,degraded,7,2025-01-03
V014635,782,bicycle,available,2,2025-03-23
V014636,782,scooter,available,2,2025-03-06
V014637,782,scooter,available,1,2025-02-16
V014638,782,electric_bicycle,degraded,9,2025-01-13
V014639,782,bicycle,available,3,2025-03-18
V014640,782,scooter,available,5,2025-02-18
V014641,782,bicycle,available,10,2025-01-25
V014642,782,electric_bicycle,degraded,8,2025-02-19
V014643,782,bicycle,available,6,2025-02-17
V014644,782,bicycle,available,9,2025-03-12
V014645,782,scooter,degraded,8,2025-03-30
V014646,782,electric_bicycle,available,4,2025-01-23
V014647,782,bicycle,degraded,10,2025-03-10
V014648,782,scooter,degraded,8,2025-03-29
V014649,782,bicycle,available,0,2025-01-17
V014650,782,bicycle,available,8,2025-02-21
V014651,783,electric_bicycle,available,0,2025-01-23
V014652,783,electric_bicycle,available,4,2025-03-18
V014653,783,bicycle,available,4,2025-02-04
V014654,783,bicycle,available,2,2025-02-09
V014655,783,bicycle,available,3,2025-03-03
V014656,783,scooter,available,9,2025-03-08
V014657,783,electric_bicycle,available,8,2025-04-01
V014658,783,bicycle,degraded,5,2025-03-08
V014659,783,scooter,available,1,2025-01-13
V014660,784,electric_bicycle,degraded,3,2025-02-01
V014661,784,bicycle,available,5,2025-01-13
V014662,784,bicycle,available,5,2025-03-16
V014663,784,electric_bicycle,available,8,2025-03-25
V014664,784,electric_bicycle,available,10,2025-02-12
V014665,784,bicycle,degraded,9,2025-03-04
V014666,784,scooter,available,1,2025-03-21
V014667,785,scooter,available,5,2025-03-12
V014668,785,bicycle,available,7,2025-01-16
V014669,785,electric_bicycle,available,3,2025-02-21
V014670,785,electric_bicycle,available,0,2025-04-01
V014671,785,electric_bicycle,available,7,2025-02-10
V014672,785,electric_bicycle,available,4,2025-03-14
V014673,785,scooter,available,7,2025-01-06
V014674,785,bicycle,available,4,2025-03-27
V014675,785,electric_bicycle,available,9,2025-02-17
V014676,785,electric_bicycle,available,7,2025-01-05
V014677,785,scooter,available,9,2025-01-22
V014678,785,scooter,available,0,2025-01-06
V014679,785,scooter,available,6,2025-04-01
V014680,785,scooter,available,10,2025-02-24
V014681,785,bicycle,available,7,2025-03-26
V014682,785,scooter,available,0,2025-03-20
V014683,785,electric_bicycle,available,1,2025-01-08
V014684,785,electric_bicycle,available,8,2025-01-09
V014685,785,scooter,available,10,2025-02-03
V014686,786,scooter,available,5,2025-02-16
V014687,786,electric_bicycle,available,4,2025-02-07
V014688,786,electric_bicycle,available,5,2025-02-16
V014689,786,electric_bicycle,available,3,2025-02-11
V014690,786,scooter,available,9,2025-03-31
V014691,786,electric_bicycle,degraded,2,2025-03-19
V014692,786,scooter,available,1,2025-03-12
V014693,786,scooter,available,6,2025-02-23
V014694,786,scooter,degraded,7,2025-03-07
V014695,786,electric_bicycle,degraded,10,2025-01-18
V014696,786,scooter,available,3,2025-01-11
V014697,786,scooter,available,2,2025-03-17
V014698,786,bicycle,available,7,2025-03-14
V014699,787,electric_bicycle,available,4,2025-03-03
V014700,787,bicycle,available,0,2025-03-27
V014701,787,scooter,available,5,2025-03-23
V014702,787,bicycle,available,7,2025-01-27
V014703,787,bicycle,available,7,2025-02-27
V014704,787,bicycle,degraded,10,2025-01-22
V014705,787,scooter,available,0,2025-03-03
V014706,787,bicycle,degraded,3,2025-02-23
V014707,788,electric_bicycle,available,4,2025-02-28
V014708,788,scooter,available,1,2025-01-07
V014709,788,bicycle,degraded,8,2025-03-16
V014710,788,electric_bicycle,available,5,2025-03-07
V014711,788,electric_bicycle,available,3,2025-02-01
V014712,788,scooter,available,2,2025-03-15
V014713,788,scooter,available,1,2025-02-05
V014714,788,scooter,available,9,2025-01-21
V014715,788,bicycle,available,2,2025-03-11
V014716,788,bicycle,available,4,2025-01-03
V014717,788,electric_bicycle,available,9,2025-02-05
V014718,788,bicycle,degraded,7,2025-01-19
V014719,788,scooter,available,5,2025-03-02
V014720,788,bicycle,available,6,2025-02-24
V014721,788,scooter,available,1,2025-02-28
V014722,788,bicycle,available,10,2025-01-10
V014723,789,scooter,degraded,10,2025-03-04
V014724,789,bicycle,available,10,2025-01-13
V014725,789,scooter,available,4,2025-02-22
V014726,789,scooter,available,2,2025-02-17
V014727,789,bicycle,available,3,2025-01-28
V014728,789,bicycle,available,2,2025-01-19
V014729,789,electric_bicycle,available,0,2025-03-22
V014730,789,scooter,available,5,2025-03-31
V014731,789,scooter,available,2,2025-02-22
V014732,789,scooter,degraded,7,2025-03-19
V014733,789,bicycle,available,5,2025-01-03
V014734,789,scooter,available,1,2025-02-09
V014735,789,electric_bicycle,degraded,7,2025-01-13
V014736,789,electric_bicycle,available,9,2025-03-06
V014737,789,scooter,available,0,2025-01-01
V014738,789,scooter,available,6,2025-03-22
V014739,789,electric_bicycle,available,6,2025-03-19
V014740,789,bicycle,available,6,2025-03-13
V014741,789,scooter,available,4,2025-01-04
V014742,789,electric_bicycle,available,5,2025-01-24
V014743,789,scooter,available,9,2025-03-17
V014744,789,electric_bicycle,available,2,2025-03-14
V014745,789,bicycle,available,10,2025-01-22
V014746,789,scooter,available,4,2025-02-24
V014747,789,bicycle,available,10,2025-02-03
V014748,789,bicycle,available,0,2025-03-12
V014749,789,electric_bicycle,available,7,2025-01-07
V014750,789,scooter,available,3,2025-02-06
V014751,790,electric_bicycle,available,1,2025-03-23
V014752,790,bicycle,available,4,2025-01-30
V014753,790,scooter,degraded,8,2025-02-20
V014754,790,scooter,available,3,2025-02-06
V014755,790,bicycle,available,6,2025-03-12
V014756,790,electric_bicycle,available,2,2025-02-27
V014757,790,electric_bicycle,available,3,2025-01-14
V014758,790,scooter,available,0,2025-01-07
V014759,790,bicycle,available,5,2025-02-03
V014760,790,scooter,available,6,2025-03-14
V014761,790,scooter,available,5,2025-03-04
V014762,790,bicycle,available,0,2025-01-20
V014763,790,scooter,available,4,2025-02-15
V014764,790,bicycle,available,4,2025-04-01
V014765,790,bicycle,available,3,2025-02-03
V014766,790,bicycle,available,9,2025-02-20
V014767,790,electric_bicycle,available,3,2025-03-25
V014768,790,scooter,available,1,2025-01-11
V014769,790,scooter,available,3,2025-01-30
V014770,790,bicycle,available,9,2025-02-08
V014771,790,bicycle,available,8,2025-03-12
V014772,790,bicycle,available,3,2025-02-03
V014773,790,electric_bicycle,available,4,2025-01-21
V014774,790,scooter,degraded,10,2025-03-30
V014775,791,scooter,available,4,2025-01-06
V014776,791,bicycle,degraded,3,2025-01-29
V014777,791,scooter,degraded,7,2025-01-13
V014778,791,electric_bicycle,available,0,2025-03-15
V014779,791,bicycle,available,0,2025-03-09
V014780,791,electric_bicycle,available,8,2025-01-03
V014781,791,bicycle,available,8,2025-03-27
V014782,791,bicycle,available,6,2025-03-09
V014783,791,scooter,available,6,2025-03-04
V014784,791,scooter,available,0,2025-03-01
V014785,791,bicycle,available,5,2025-03-26
V014786,792,bicycle,degraded,9,2025-01-26
V014787,792,bicycle,available,0,2025-02-15
V014788,792,bicycle,available,4,2025-02-05
V014789,792,scooter,degraded,9,2025-01-19
V014790,792,electric_bicycle,available,5,2025-01-13
V014791,792,scooter,degraded,7,2025-03-12
V014792,792,scooter,available,0,2025-02-01
V014793,792,bicycle,available,6,2025-02-16
V014794,792,scooter,available,3,2025-01-22
V014795,792,bicycle,available,1,2025-03-01
V014796,792,scooter,available,4,2025-02-18
V014797,792,bicycle,available,0,2025-03-17
V014798,792,bicycle,degraded,9,2025-03-24
V014799,792,electric_bicycle,available,4,2025-02-28
V014800,792,scooter,available,9,2025-01-11
V014801,792,scooter,available,5,2025-02-18
V014802,792,electric_bicycle,available,5,2025-03-30
V014803,792,bicycle,degraded,8,2025-01-18
